0,1,2,3
1568054271464553.0,-9.741507530212402,-0.9931604582155984,1.9571077867886573
1568054271472365.0,-9.758072742133566,-1.0092896051570424,1.9780321415539024
1568054271480177.0,-9.77420432642064,-1.0297785142843872,1.9732426450732297
1568054271487989.0,-9.77812957763672,-1.037629246711731,1.9488299490470795
1568054271495801.0,-9.77812957763672,-1.012791046149658,1.9078594958081865
1568054271503613.0,-9.786409939194654,-0.9761671678248599,1.8921475410461424
1568054271511425.0,-9.806894405497776,-0.9561065132123052,1.9169825629288504
1568054271519237.0,-9.823029670969255,-0.943900130235166,1.9204923729529089
1568054271527049.0,-9.851788355052113,-0.9234174850822244,1.900009768210284
1568054271534861.0,-9.871857833569317,-0.9238310108048088,1.8838717689650888
1568054271542673.0,-9.900613700078663,-0.9277626276016236,1.888214865018292
1568054271550485.0,-9.887592319335702,-0.9277626276016236,1.8921475410461424
1568054271558297.0,-9.850974313034591,-0.9277626276016236,1.9169623049215179
1568054271566109.0,-9.822624957567596,-0.9360337521302902,1.9039564552486583
1568054271573921.0,-9.79821024890808,-0.9565122443715304,1.8921475410461424
1568054271581733.0,-9.757252902906489,-0.9643848538398744,1.8921475410461424
1568054271589545.0,-9.716697534433967,-0.9643848538398744,1.859067358235826
1568054271597357.0,-9.713154349576703,-0.9395794242670056,1.8433178663253784
1568054271605169.0,-9.741897263529358,-0.8864227929712867,1.851585825177504
1568054271612981.0,-9.75371551513672,-0.8501918223653975,1.863792155824366
1568054271620793.0,-9.770247823204436,-0.8175116168707991,1.8594662478747759
1568054271628605.0,-9.794660415415054,-0.7891579029060548,1.8307292406772293
1568054271636417.0,-9.819074422349942,-0.7564792815716036,1.8271679221301953
1568054271644229.0,-9.851754029958114,-0.7446516156196594,1.8145808103264016
1568054271652041.0,-9.855319181305081,-0.7611770519582945,1.823221136030408
1568054271659853.0,-9.834848932840812,-0.8186430698884248,1.8145849455060703
1568054271667665.0,-9.826959609985352,-0.8918841658962318,1.8066956996917725
1568054271675477.0,-9.84348318788008,-0.9486021121388756,1.8149574079607549
1568054271683289.0,-9.826595925784398,-0.9891636752017416,1.818903088569641
1568054271691101.0,-9.798235251484805,-0.9762312908219608,1.8519374204792856
1568054271698913.0,-9.765565065359256,-0.9396122356817844,1.859475118134676
1568054271706725.0,-9.77022907200436,-0.9112485869383726,1.8224971738767453
1568054271714537.0,-9.794643779565174,-0.8950908295142608,1.7571534970694178
1568054271722349.0,-9.819056682056916,-0.8746284936555564,1.7251952837146107
1568054271730161.0,-9.859977536632966,-0.8171991769748416,1.7212438583374023
1568054271737973.0,-9.9005544169461,-0.7439514396743423,1.7212438583374023
1568054271745785.0,-9.92066584899211,-0.7119823772043969,1.6799717724559768
1568054271753597.0,-9.916366124174498,-0.6997765507723082,1.651953956129669
1568054271761409.0,-9.9124116897583,-0.69582200050354,1.6397470734666326
1568054271769221.0,-9.9124116897583,-0.6875696681092717,1.6440443493773005
1568054271777033.0,-9.90416001071244,-0.667112019010776,1.6232455773709389
1568054271784845.0,-9.875454644242613,-0.6591997742652893,1.5866280980746723
1568054271792657.0,-9.839866276110236,-0.6987255770234178,1.590565378257641
1568054271800469.0,-9.811525619855447,-0.7279537356450618,1.6068867700560427
1568054271808281.0,-9.802544593811037,-0.7633056557851366,1.626807953748968
1568054271816093.0,-9.825688865205537,-0.7889886021659853,1.5817884659376502
1568054271823905.0,-9.86231151532956,-0.7934812307357788,1.5194810466527084
1568054271831717.0,-9.860361902048231,-0.8011950255508354,1.5015106201171875
1568054271839529.0,-9.889935863318618,-0.7902641172188125,1.43981268585041
1568054271847341.0,-9.93554954714391,-0.7658484937851353,1.4192766783530788
1568054271855153.0,-9.94132173075103,-0.7568590044975281,1.4359784000099631
1568054271862965.0,-9.959958640405805,-0.7645696744210251,1.3942095369775729
1568054271870777.0,-10.004284882139613,-0.7690663933753967,1.3903565456844942
1568054271878589.0,-9.991444006493564,-0.7613578617145511,1.4423941234656008
1568054271886401.0,-9.919488805901741,-0.7954017004399683,1.4571798465463115
1568054271894213.0,-9.84175155392594,-0.8718488989818665,1.4526809453964231
1568054271902025.0,-9.814752578735352,-0.9649957857866776,1.4295629976379511
1568054271909837.0,-9.799339642522886,-1.0780710838406022,1.431471564464205
1568054271917649.0,-9.813452476548331,-1.1770161381761284,1.4481785529282871
1568054271925461.0,-9.896294579649973,-1.0544558668740884,1.406457883055492
1568054271933273.0,-9.952231969995717,-1.0183048953125666,1.3486251061298042
1568054271941085.0,-9.922729287828718,-1.0113252302010856,1.2843931757268452
1568054271948897.0,-9.900203704833984,-0.9040744865224476,1.2650648412250338
1568054271956709.0,-9.923308117020747,-0.8622195299785848,1.2926738787655578
1568054271964521.0,-9.959928786028245,-0.8513241867438012,1.275389210724916
1568054271972333.0,-9.996547876575548,-0.8423108458518982,1.2188638209167553
1568054271980145.0,-10.01007080078125,-0.8038149917363754,1.2117238521148654
1568054271987957.0,-9.98697340860772,-0.7735746264671339,1.2207403182983398
1568054271995769.0,-9.973448753356934,-0.6997827849848298,1.1976458072265652
1568054272003581.0,-9.942658080117127,-0.6284093641191034,1.184118151664734
1568054272011393.0,-9.940010117178597,-0.6026745362143886,1.168726830644805
1568054272019205.0,-9.949033737182617,-0.5673809209777702,1.1827896886377969
1568054272027017.0,-9.972115844114377,-0.5954975568564737,1.1963255405426023
1568054272034829.0,-10.016431645476516,-0.6456592558456159,1.2040194306265544
1568054272042641.0,-10.057560284200267,-0.6361251943552257,1.1931499011838431
1568054272050453.0,-10.071107864379883,-0.5918144529065132,1.1610457833850143
1568054272058265.0,-10.071107864379883,-0.5506768585258419,1.1936380896909462
1568054272066077.0,-10.032663810883289,-0.5832585779146365,1.182296264801748
1568054272073889.0,-9.979317631406538,-0.6564995378210065,1.1135739511059175
1568054272081701.0,-9.984305945775844,-0.6374852329538349,1.1095235732293898
1568054272089513.0,-9.99786376953125,-0.687232766335719,1.1384535869857615
1568054272097325.0,-10.02860383723738,-0.7554995026639713,1.1321256818737182
1568054272105137.0,-10.07743351629192,-0.7152707120332118,1.115395996092041
1568054272112949.0,-10.080152546511023,-0.6759294821278474,1.1108736991882324
1568054272120761.0,-10.078790764263102,-0.6329915007880986,1.0647748743508336
1568054272128573.0,-10.083314895629883,-0.6103701591491699,1.006901379981776
1568054272136385.0,-10.114039129474227,-0.5796461878307464,1.0272046084686566
1568054272144197.0,-10.147505886055418,-0.584581793644034,1.111279942884973
1568054272152009.0,-10.179598132184383,-0.6519187923187515,1.132137023806038
1568054272159821.0,-10.162466326067523,-0.7143300146825853,1.1000445638933491
1568054272167633.0,-10.105962591441024,-0.7554778024281519,1.1018146385567358
1568054272175445.0,-10.02188880262569,-0.7921012157423825,1.0494475312032128
1568054272183257.0,-9.954948580536598,-0.8824574544297358,1.0285682209257525
1568054272191069.0,-9.990556343848194,-0.950789813377646,1.022277814513039
1568054272198881.0,-10.014603323199816,-1.0027585596658657,0.9671660294594416
1568054272206693.0,-10.002396872149818,-1.017747704380302,0.9399700760841371
1568054272214505.0,-9.990189241374145,-1.0132144689559937,0.9169475782531014
1568054272222317.0,-9.939616907120485,-1.028560811405555,0.9263674009857876
1568054272230129.0,-9.9124116897583,-1.0606470940605042,1.0013508400090585
1568054272237941.0,-9.889396938337157,-1.0972663588916296,1.0453008554907322
1568054272245753.0,-9.83743442661385,-1.1185447273502214,1.0344945792656222
1568054272253565.0,-9.776397363015217,-1.146094172552068,1.0407639141578402
1568054272261377.0,-9.761384355219423,-1.159703254699707,1.0498366355895996
1568054272269189.0,-9.796598384145613,-1.1520343701492397,0.9961544062916988
1568054272277001.0,-9.830087134500644,-1.2165034632869531,0.8953772563747594
1568054272284813.0,-9.892824378771008,-1.226701048948419,0.8468528757338851
1568054272292625.0,-9.985936941639071,-1.2391920397358556,0.8269812532696307
1568054272300437.0,-10.037605574810595,-1.3186729321723312,0.8178960084915161
1568054272308249.0,-10.039029857774178,-1.3167056404988826,0.787243111342329
1568054272316061.0,-10.05747244444422,-1.3246337071921293,0.8150398728256416
1568054272323873.0,-10.071107864379883,-1.3811177593880821,0.8499715175104403
1568054272331685.0,-10.00215785742386,-1.4115124602062024,0.8391960566807856
1568054272339497.0,-9.89230377130384,-1.4007393962012125,0.8530825086115326
1568054272347309.0,-9.836057422592036,-1.3533512912404515,0.8437500052264698
1568054272355121.0,-9.811642406417723,-1.3306069374084473,0.784152198001109
1568054272362933.0,-9.810202514470713,-1.3229493906414649,0.7492014577305456
1568054272370745.0,-9.860694215289154,-1.3030856198307434,0.7446516156196594
1568054272378557.0,-9.926281570106424,-1.2863278064249235,0.7293376495333983
1568054272386369.0,-10.002618993247047,-1.2894323864402994,0.7125817737159504
1568054272394181.0,-10.034485816955566,-1.2939847707748413,0.6774139957768577
1568054272401993.0,-10.011524374522859,-1.2939847707748413,0.6438920961485969
1568054272409805.0,-9.959594499497186,-1.3092924488915338,0.6577465136845907
1568054272417617.0,-9.913870542715172,-1.3260514285822549,0.6637552830914815
1568054272425429.0,-9.877251638245474,-1.345908364941997,0.6745012391547454
1568054272433241.0,-9.901835300955355,-1.400926072476646,0.6759638605029902
1568054272441053.0,-9.955221874922652,-1.4818212387199226,0.6484550218428335
1568054272448865.0,-9.973448753356934,-1.50606925343503,0.6806775672160545
1568054272456677.0,-9.965800791475264,-1.4709201915350807,0.6392010184232846
1568054272464489.0,-9.915361259896944,-1.4679742393612054,0.5293431901129202
1568054272472301.0,-9.85741227160218,-1.5076799456791212,0.44241991038284
1568054272480113.0,-9.839166641235352,-1.5182793720435068,0.38446757670051307
1568054272487925.0,-9.923262683038873,-1.5213630561958,0.4044473867028529
1568054272495737.0,-10.011666251772972,-1.5412123673828528,0.4425461055351161
1568054272503549.0,-10.02684254324015,-1.5426972750908161,0.4440310057262183
1568054272511361.0,-9.938216761256186,-1.515207019823241,0.4012568573838509
1568054272519173.0,-9.842142925816756,-1.4938683039460467,0.378429502248764
1568054272526985.0,-9.791826289426073,-1.4587354673766209,0.39371336552362257
1568054272534797.0,-9.7628512610735,-1.4557523952898603,0.3799261449013093
1568054272542609.0,-9.730800951924984,-1.4954413038855383,0.3662221133708954
1568054272550421.0,-9.686544229504273,-1.498443539051367,0.289849661104691
1568054272558233.0,-9.736984264403565,-1.4816675587132542,0.19833397891996585
1568054272566045.0,-9.785766015268289,-1.5000040367247582,0.17853972701528226
1568054272573857.0,-9.8132445055743,-1.5213536815211208,0.2289251384449176
1568054272581669.0,-9.85749634850518,-1.5335595079532096,0.21818486746349572
1568054272589481.0,-9.829993909320466,-1.5381327867507937,0.1113603260865418
1568054272597293.0,-9.794912855379776,-1.4847089781006726,0.053405043836425525
1568054272605105.0,-9.782706204776527,-1.4221570046415222,0.018305635705073386
1568054272612917.0,-9.739978102372968,-1.365699318513709,-0.01526081620720804
1568054272620729.0,-9.694204677956275,-1.3199260580574796,-0.08545025865050647
1568054272628541.0,-9.710986111509571,-1.3367075065558105,-0.25939326368070115
1568054272636353.0,-9.80557925091134,-1.2329758014322532,-0.1358548258082591
1568054272644165.0,-9.912400630628113,-0.9384837650242421,0.10221649462200016
1568054272651977.0,-10.132078956025987,-0.5997625063577514,0.14039607453802402
1568054272659789.0,-10.501286003690954,-0.19393707314745565,0.4271028460834616
1568054272667601.0,-10.824828986809061,0.37974836457667605,1.098416286679457
1568054272675413.0,-11.032372543513661,1.0266890457310294,1.673759508847
1568054272683225.0,-11.294757978035983,1.391556522538585,1.5383515425266758
1568054272691037.0,-11.680733289026534,1.4648884534835815,1.21780445300158
1568054272698849.0,-11.985991922151749,1.5029965060538126,1.3486938690477028
1568054272706661.0,-11.867353869168134,1.3887468260859324,1.4542326974490334
1568054272714473.0,-11.286318508623259,1.1385508789137937,1.3261726866698549
1568054272722285.0,-10.759635300741277,0.7480893995416391,1.0744952384899409
1568054272730097.0,-10.257782666826316,0.07854580017145013,1.6348124441852738
1568054272737909.0,-9.399087932500226,-0.8063871716586137,2.800524687159613
1568054272745721.0,-8.99382855064093,-1.6776946479474184,2.2462465841202044
1568054272753533.0,-9.312151654219543,-2.058353791313787,1.0721825533839782
1568054272761345.0,-9.441028642330952,-1.9625967036559369,1.4711350728573511
1568054272769157.0,-9.369241370583461,-1.5981931825570432,2.0612432272447663
1568054272776969.0,-9.708765636147199,-1.0475270757904678,1.4631726105458542
1568054272784781.0,-10.21409170263356,-0.3989221186212884,0.6537158778052978
1568054272792593.0,-10.44944809860294,0.18110642700330806,0.6512250505701522
1568054272800405.0,-10.547102510288196,0.5384055691357765,1.0905796326982993
1568054272808217.0,-10.736157196730424,0.7718897624539456,1.3000376857259308
1568054272816029.0,-10.987930287839873,1.022099254722251,1.265078299681366
1568054272823841.0,-11.122406665973378,1.290653621099158,1.1720122473807184
1568054272831653.0,-11.0996611747019,1.4601910954185833,1.0667413825324663
1568054272839465.0,-10.97311518058938,1.5091259808481143,0.9873450169959386
1568054272847277.0,-10.730687016182332,1.5517870747721119,0.9872262858709756
1568054272855089.0,-10.437746822948448,1.6128162517905251,1.0238437875962267
1568054272862901.0,-10.137171587819509,1.742355232353523,0.9919593238137772
1568054272870713.0,-9.854821733004977,1.951317227503244,0.9111032461546288
1568054272878525.0,-9.609093690003974,2.1451995127089987,0.8637097172412393
1568054272886337.0,-9.40000351769479,2.354142907729882,0.8392968507821896
1568054272894149.0,-9.235146441350409,2.52518093132811,0.8681490264139697
1568054272901961.0,-9.073447762546449,2.5681535854317623,0.9215745874401612
1568054272909773.0,-8.917772841517634,2.4950867529854066,0.9475776245861648
1568054272917585.0,-8.847360509392914,2.362404479897456,0.8913217131992639
1568054272925397.0,-8.929443374512688,2.2007016555749024,0.8316973185331713
1568054272933209.0,-9.075909153713972,1.9385650046255567,0.8483160963319651
1568054272941021.0,-9.191976310867704,1.7200404377207072,0.8591208157367215
1568054272948833.0,-9.335258740950344,1.5993713315952516,0.8012871951967169
1568054272956645.0,-9.559381355338383,1.547339895720123,0.7614625589821928
1568054272964457.0,-9.739687802680823,1.515324203256729,0.7416532821681516
1568054272972269.0,-9.805542254533393,1.4482946436464998,0.6488191261620504
1568054272980081.0,-9.898356089849498,1.3932578009444794,0.58296208128253
1568054272987893.0,-10.093417445635467,1.4098331979525986,0.5585496399992256
1568054272995705.0,-10.302560943612306,1.4814602670398542,0.5569323016110287
1568054273003517.0,-10.345900190268683,1.5593071261578908,0.5235496377969359
1568054273011329.0,-10.319865788793297,1.7009263670084356,0.5005035400390625
1568054273019141.0,-10.269676005384094,1.8764261665836155,0.4777136688026136
1568054273026953.0,-10.12807053025417,2.016937456555813,0.3955170491446121
1568054273034765.0,-9.990535911510252,2.146607530739633,0.3312266126534479
1568054273042577.0,-9.941439882702678,2.1517681588838555,0.3401747476628957
1568054273050389.0,-9.89885729202585,2.0101800456332146,0.3008575634230818
1568054273058201.0,-9.875789642333984,1.8726443900212564,0.31411802700818703
1568054273066013.0,-9.830241198180824,1.6641009240594815,0.4025380272271385
1568054273073825.0,-9.74182170102344,1.5018246717189347,0.4242857645152397
1568054273081637.0,-9.712475623952628,1.3662212876954936,0.4150516986846924
1568054273089449.0,-9.755036944725381,1.1012943231554446,0.4529957500284374
1568054273097261.0,-9.80089763465054,0.8551652238961447,0.4760887324810028
1568054273105073.0,-9.837515988556174,0.6295170746009491,0.4760887324810028
1568054273112885.0,-9.919654211507233,0.5447124115668744,0.40780885078878937
1568054273120697.0,-10.021926162521495,0.5948472377601818,0.3434650535492254
1568054273128509.0,-10.134750854035127,0.5770670151289341,0.4054508061590283
1568054273136321.0,-10.135475307344509,0.5872488983579996,0.39859188073640106
1568054273144133.0,-10.1077299118042,0.6558619773027778,0.3283122710795874
1568054273151945.0,-10.115311647035254,0.7215244354068836,0.34309492186589297
1568054273159757.0,-10.07444534702174,0.7749794820486675,0.3586401375085955
1568054273167569.0,-10.001212895786118,0.8238013347213702,0.3767547634272189
1568054273175381.0,-9.958290941215939,0.8423108458518982,0.4815830053714868
1568054273183193.0,-9.86566665852552,0.8574685099731637,0.567441131524776
1568054273191005.0,-9.71624029831622,0.7985247913173474,0.6162668665224713
1568054273198817.0,-9.640901717294867,0.718972620425991,0.6499395353392461
1568054273206629.0,-9.66952295985674,0.6882457009171089,0.621318239340568
1568054273214441.0,-9.768435667187386,0.6381602970319593,0.5299813168755692
1568054273222253.0,-9.867775368870534,0.5497721880540856,0.4504223986706782
1568054273230065.0,-9.960797449532864,0.4521177019666417,0.3818141971521664
1568054273237877.0,-10.081179280923198,0.3090135607671963,0.2934214677404149
1568054273245689.0,-10.154864378108512,0.18356259841017514,0.24120909658006864
1568054273253501.0,-10.138476353697571,0.17677919898912714,0.254658438307288
1568054273261313.0,-10.112365552623187,0.2331765530208734,0.2685628831386566
1568054273269125.0,-10.138014282865274,0.26392650177356103,0.30641801426396026
1568054273276937.0,-10.156559944152832,0.2912701446861448,0.3447380676571903
1568054273284749.0,-10.148990712173767,0.3203228228857722,0.3691524380018916
1568054273292561.0,-10.106509448532012,0.3220313997751129,0.3935664954410386
1568054273300373.0,-10.015204075477822,0.3098245862388818,0.4179801153628507
1568054273308185.0,-9.96588145897725,0.2749173429807841,0.412125249067983
1568054273315997.0,-9.930979614082043,0.2487900927577024,0.3952789288712695
1568054273323809.0,-9.859458090400793,0.2517128381620629,0.3830721228780712
1568054273331621.0,-9.751311779754683,0.1958372538315139,0.4011238254625799
1568054273339433.0,-9.667071248736258,0.16625909039873218,0.4150516986846924
1568054273347245.0,-9.674099158727927,0.15577841237723455,0.44530217974305897
1568054273355057.0,-9.722927106444484,0.10867761132141304,0.4638813138008118
1568054273362869.0,-9.749069542379424,0.06276686758392372,0.4790046181752935
1568054273370681.0,-9.75371551513672,-0.041898593979792426,0.4580533839280636
1568054273378493.0,-9.783955541074553,-0.17326011356296322,0.4470266050106431
1568054273386305.0,-9.802544593811037,-0.2499658804599483,0.4441157611688141
1568054273394117.0,-9.787430536179317,-0.3290185970919473,0.36389688225019545
1568054273401929.0,-9.800800959269203,-0.3511081848825727,0.256936775076957
1568054273409741.0,-9.829866045997257,-0.3720351443404243,0.16683451263677507
1568054273417553.0,-9.839166641235352,-0.36797181025074976,0.1267264069255612
1568054273425365.0,-9.831613032804412,-0.3615685428601928,0.14473555179639955
1568054273433177.0,-9.811853736673351,-0.4115393276474287,0.15114337700812136
1568054273440989.0,-9.764778350260633,-0.4545729925989296,0.1389356021702694
1568054273448801.0,-9.733954888581467,-0.4034583552857451,0.1342814415693283
1568054273456613.0,-9.721750386084077,-0.3209200536339735,0.14938212814830226
1568054273464425.0,-9.65670747352931,-0.3005258662591101,0.15114806435118255
1568054273472237.0,-9.566600717524047,-0.30518507957458496,0.1389412569903558
1568054273480049.0,-9.511339613186415,-0.3202802562905896,0.02861520455729577
1568054273487861.0,-9.497360229492188,-0.3145066424756079,-0.10454181229375502
1568054273495673.0,-9.519995307824713,-0.2523696604087657,-0.24457461458916824
1568054273503485.0,-9.518891290091565,-0.1895515465744783,-0.5013662135764344
1568054273511297.0,-9.547292587776335,-0.035092577353953304,-0.6904831145845118
1568054273519109.0,-9.6385041879985,0.10918531819407414,-0.7399886805951381
1568054273526921.0,-9.733268347487046,0.23699922995827286,-0.6993964049008792
1568054273534733.0,-9.826253174880927,0.30051901925849234,-0.6412418120742394
1568054273542545.0,-9.946536787094608,0.2825610754783497,-0.5622468458892014
1568054273550357.0,-10.118509582867166,0.2685628831386566,-0.5098375911278105
1568054273558169.0,-10.238420439816352,0.12530715586746344,-0.553281975079364
1568054273565981.0,-10.319204668722822,-0.09909374081456718,-0.6688928800976954
1568054273573793.0,-10.457407724469832,-0.2735651911758144,-0.7051611060463989
1568054273581605.0,-10.583082216067712,-0.3446751165338125,-0.5902953762935472
1568054273589417.0,-10.665664355367,-0.3690891899754963,-0.3741733833478017
1568054273597229.0,-10.656002254896269,-0.3708928616243451,-0.20540378297475506
1568054273605041.0,-10.594970014448373,-0.4265075765314594,-0.060732341596171774
1568054273612853.0,-10.518865637820742,-0.5241620112124676,0.007535086601592992
1568054273620665.0,-10.403284149165039,-0.6293476395596009,0.034809769364401666
1568054273628477.0,-10.359411460829588,-0.7316753593732684,0.0563631359195929
1568054273636289.0,-10.446932582254751,-0.8293191639090061,-0.05946852359896902
1568054273644101.0,-10.648974450868762,-0.911908037392103,-0.19452462624424674
1568054273651913.0,-11.149104066958856,-0.8345579620468377,0.1144133532999359
1568054273659725.0,-12.132105034088418,-0.8669537901878357,0.8943348758131544
1568054273667537.0,-13.142939565735213,-1.3945278988978058,1.4107814945007853
1568054273675349.0,-13.541878384399805,-2.2868806273145754,1.5513592246338497
1568054273683161.0,-13.326244564412773,-3.1203553128614736,1.9134660309649256
1568054273690973.0,-13.021254610059938,-3.3004921127290516,2.3950485421911942
1568054273698785.0,-13.130824605430641,-2.8285931390906827,2.5184025879799634
1568054273706597.0,-13.355054181841664,-2.0490716835870173,2.1742960409634677
1568054273714409.0,-13.13754264879886,-1.1945534717240092,1.7368266258371592
1568054273722221.0,-12.5955788078396,-0.2723179129875063,1.5869624614715576
1568054273730033.0,-11.982416845414667,0.691990900000384,1.6471479463772571
1568054273737845.0,-11.329779745307993,1.3253346259509728,1.6545313109938935
1568054273745657.0,-10.808857940855457,1.6923870291643377,1.5981839470623491
1568054273753469.0,-10.359056520266712,2.037012793180946,1.5973181150933748
1568054273761281.0,-9.782462207929909,2.42104800531008,1.7692782583674842
1568054273769093.0,-9.203152523839265,2.7562147595485307,1.988034485946497
1568054273776905.0,-8.68863771905794,2.9739853669408958,2.093121331397731
1568054273784717.0,-8.210622584748045,2.9945280964692986,2.2848229167677863
1568054273792529.0,-7.821882966354574,2.6429949780030557,2.6934919415286918
1568054273800341.0,-7.502662635743656,2.027877361371943,3.0990289748287165
1568054273808153.0,-7.355405017018362,1.3490376299296971,3.2725543585840384
1568054273815965.0,-7.509561082246178,0.5376523636487497,3.3035167740115248
1568054273823777.0,-7.880546050564913,-0.3534880938667459,3.3457958375986454
1568054273831589.0,-8.36038975402547,-0.9814655067031764,3.3993110899947814
1568054273839401.0,-8.858004414499698,-1.3100107588902885,3.365465316121868
1568054273847213.0,-9.308703007236604,-1.4639695719365151,3.2123847334615645
1568054273855025.0,-9.705873287854693,-1.3888034470389845,2.9870264552458288
1568054273862837.0,-9.964087288475207,-1.025346868658719,2.8029845206231743
1568054273870649.0,-9.981895715646619,-0.6169253655344378,2.7391529493634588
1568054273878461.0,-9.806312682991203,-0.2807859076626687,2.6818769051060576
1568054273886273.0,-9.559348403400355,-0.06104483213361508,2.5588667989387552
1568054273894085.0,-9.280457909389211,-0.03755823501299435,2.419889605631293
1568054273901897.0,-9.017546064673931,-0.12863319174731172,2.3457041993941288
1568054273909709.0,-8.953648391917955,-0.21595838524446007,2.3316140174865723
1568054273917521.0,-9.190160753784024,-0.31171611090651186,2.316598913542336
1568054273925333.0,-9.521661913726106,-0.3465067832620421,2.202088333094964
1568054273933145.0,-9.696394777432225,-0.37934029841471856,2.0612294985139217
1568054273940957.0,-9.879408546307117,-0.4328658972879709,1.9541783281551892
1568054273948769.0,-10.010975765193113,-0.4816955124040903,1.818992132003406
1568054273956581.0,-9.951936606086509,-0.5155123942001794,1.6753172538015917
1568054273964393.0,-9.787661101652382,-0.5474269483331435,1.5935731695660489
1568054273972205.0,-9.567028716803666,-0.5765470264510757,1.5972647412670908
1568054273980017.0,-9.360402023992146,-0.5709496154898674,1.611377239227295
1568054273987829.0,-9.20730920919564,-0.5690428064501841,1.5813681162966255
1568054273995641.0,-9.073048587098038,-0.5812483117392462,1.5475468800932606
1568054274003453.0,-8.998770533595769,-0.6009555757923295,1.5381327867507937
1568054274011265.0,-8.992148810459529,-0.6028704194059511,1.5231333072643556
1568054274019077.0,-9.041845606793274,-0.6056609475687403,1.4912234771027388
1568054274026889.0,-9.152563474463022,-0.6028735442975107,1.43211608004451
